Name	Length	EffectiveLength	TPM	NumReads
FBgn0039875	2423.71	2252.7	62.1444	1171
FBgn0037736	3968.27	3797.26	0.031483	1
FBgn0024732	2153	1981.98	16.1652	268
FBgn0053700	1116	944.985	0	0
FBgn0260747	1000.37	829.496	239.532	1662
FBgn0038011	1767	1595.98	0	0
FBgn0066365	2782.43	2611.42	0.183118	4
FBgn0039863	5856.68	5685.67	30.5304	1452
FBgn0037721	826.93	656.179	0.728761	4
FBgn0036459	2408	2236.99	0	0
FBgn0038291	1731	1559.98	16.4765	215
FBgn0001114	3261.49	3090.48	1251.21	32345
FBgn0262894	324	153.553	0	0
FBgn0015772	4885.7	4714.69	13.7663	542.902
FBgn0030873	1720.91	1549.9	88.1639	1143
FBgn0086675	7282.8	7111.78	0.145514	8.656
FBgn0038223	4283.11	4112.1	8.97453	308.694
FBgn0027081	2318.97	2147.95	207.061	3720.28
FBgn0043458	3248.02	3077.01	53.205	1369.41
FBgn0262010	471	300.448	0.397904	1
FBgn0259963	337	166.546	0	0
FBgn0010238	2156	1984.98	74.0791	1230
FBgn0034184	3164.29	2993.28	26.999	676
FBgn0000018	1794	1622.98	21.6561	294
FBgn0032809	910	739.207	0.97036	6
FBgn0036605	513	342.419	0.349133	1
FBgn0052280	1132.85	961.835	29.0846	234
FBgn0000055	1170.84	999.826	0.559261	4.678
FBgn0033657	3918	3746.99	0.095717	3
FBgn0035421	1684	1512.98	16.4353	208
FBgn0030666	1623.18	1452.17	1.5736	19.114
FBgn0011202	4185.56	4014.54	32.0125	1075
FBgn0050091	1681	1509.98	0	0
FBgn0033260	3377.32	3206.3	30.5744	820
FBgn0283427	8581.12	8410.11	602.715	42400
FBgn0033740	2222.26	2051.24	17.7176	304
FBgn0011725	2808.23	2637.22	25.1945	555.782
FBgn0034377	761	590.297	0	0
FBgn0284248	680.99	510.326	784.539	3349
FBgn0040674	982	811.144	0.203539	1.381
FBgn0036323	1637	1465.98	0	0
FBgn0038260	1973	1801.98	3.05179	46
FBgn0034617	1987	1815.98	7.83398	119
FBgn0262018	7549.51	7378.5	0.032405	2
FBgn0031873	840	669.246	19.6497	110
FBgn0032366	866	695.218	0	0
FBgn0035241	4514.67	4343.65	0.963297	35
FBgn0260049	2268.62	2097.6	132.396	2323
FBgn0015558	4364.76	4193.75	0.884141	31.014
FBgn0267875	162	11.34	0	0
FBgn0003870	4255.57	4084.56	32.2833	1103
FBgn0053061	1278	1106.98	0	0
FBgn0041181	4928	4756.98	0.050263	2
FBgn0039778	933	762.206	0	0
FBgn0014455	1599.83	1428.82	221.205	2643.78
FBgn0030462	934.86	764.05	0.312936	2
FBgn0051832	762	591.296	0.202182	1
FBgn0000259	1484.73	1313.79	119.742	1315.91
FBgn0261581	717.5	546.814	0	0
FBgn0039271	836	665.248	10.423	58
FBgn0031463	1194	1022.99	0	0
FBgn0014006	4634.08	4463.07	25.2864	944
FBgn0037150	1456	1284.98	13.118	141
FBgn0030294	1628	1456.98	15.0156	183
FBgn0036039	1972.76	1801.74	13.3368	201
FBgn0029676	2021.93	1850.92	49.5024	766.417
FBgn0037475	1444.5	1273.48	0	0
FBgn0052076	1529	1357.98	25.9702	295
FBgn0058354	1400	1228.98	3.29666	33.89
FBgn0033738	3625.06	3454.04	28.6929	829
FBgn0064126	1583.12	1412.1	34.5963	408.646
FBgn0039115	970	799.16	16.2173	108.409
FBgn0010356	2362	2190.99	16.6421	305
FBgn0051100	2578	2406.99	0.099335	2
FBgn0263249	318	147.555	0	0
FBgn0039635	1187.38	1016.43	178.777	1520
FBgn0050010	742.663	571.965	3.55326	17
FBgn0034495	1429	1257.98	15.2495	160.466
FBgn0005617	3840.62	3669.61	30.0046	921
FBgn0030703	1449.6	1278.58	117.999	1262
FBgn0036574	4083.08	3912.06	16.2862	532.94
FBgn0038742	1418	1246.98	69.8899	729
FBgn0003162	1643.36	1472.34	4.70942	58
FBgn0046999	672	501.339	0	0
FBgn0037345	831	660.251	13.7611	76
FBgn0037050	1522.97	1351.96	9.10798	103
FBgn0029783	1118.68	947.665	10.5967	84
FBgn0261269	3725.82	3554.8	3.83387	114
FBgn0264270	2303.66	2132.64	34.4861	615.195
FBgn0259822	4848.84	4677.82	0.104674	4.096
FBgn0034035	1562	1390.98	28.0184	326
FBgn0039270	868	697.217	13.0315	76
FBgn0031626	1990	1818.98	0	0
FBgn0051324	1972.06	1801.05	37.8726	570.56
FBgn0260858	1469	1297.98	47.9861	521
FBgn0031874	1706.61	1535.59	7.40409	95.105
FBgn0262719	7923.31	7752.3	0.354687	23
FBgn0082831	6728.68	6557.67	24.7462	1357.41
FBgn0259239	3209.5	3038.48	0.07869	2
FBgn0036146	755	584.299	3.88746	19
FBgn0035073	3322	3150.99	11.2303	296
FBgn0020371	789	618.279	0	0
FBgn0032845	1537.62	1366.61	8.48545	97
FBgn0283651	4381.65	4210.64	1.19262	42.005
FBgn0267824	2632	2460.99	45.0803	928
FBgn0069973	901.819	731.019	18.9704	116.001
FBgn0036301	1709	1537.98	18.6555	240
FBgn0265048	4744	4572.98	184.619	7062
FBgn0261057	237.5	67.1185	0	0
FBgn0052564	1448	1276.98	0	0
FBgn0030797	1019.46	848.646	14.811	105.138
FBgn0001296	2198.18	2027.17	2.94868	50
FBgn0259972	1093	921.985	0.005085	0.039
FBgn0053986	871	700.212	0	0
FBgn0032435	2743	2571.99	0.092963	2
FBgn0033905	1172.71	1001.69	15.9926	134
FBgn0029539	639.5	468.849	0	0
FBgn0030502	2958.49	2787.47	77.7991	1814
FBgn0032554	1230	1059.09	0	0
FBgn0036410	2248	2076.98	0.460474	8
FBgn0025390	6226.55	6055.54	2.33217	118.131
FBgn0038394	1047	875.985	0.691691	5.068
FBgn0029715	1081.99	910.971	61.5483	469
FBgn0034911	6361	6189.98	0.096567	5
FBgn0026063	2066	1894.98	0.60979	9.666
FBgn0032375	787.608	616.889	0.193794	1
FBgn0033665	1878	1706.98	11.2757	161
FBgn0085380	3223	3051.99	0	0
FBgn0037493	813	642.265	0	0
FBgn0053701	315	144.556	0	0
FBgn0032189	1259	1087.98	14.5044	132
FBgn0033726	683	512.335	0	0
FBgn0037526	2110.26	1939.25	7.45533	120.935
FBgn0028902	2094.43	1923.41	0.12431	2
FBgn0050289	1164	992.985	0.120394	1
FBgn0038131	1100	928.985	0.016688	0.13
FBgn0004910	2001.39	1830.43	0.130625	2
FBgn0037715	1039.71	868.691	26.2855	191
FBgn0038151	1571	1399.98	0	0
FBgn0005391	1584.5	1413.48	0	0
FBgn0265416	5009.33	4838.32	0.168844	6.833
FBgn0033115	1324.22	1153.2	11.9217	115
FBgn0029587	2609.48	2438.46	1.37393	28.024
FBgn0034300	5047.14	4876.12	11.8664	484
FBgn0265464	2788	2616.99	4.47685	98
FBgn0036112	761	590.297	0	0
FBgn0262730	7948.78	7777.77	19.8957	1294.39
FBgn0262512	659	488.341	76.3799	312
FBgn0015279	4403.83	4232.81	49.878	1766
FBgn0039831	2802.99	2631.98	62.7966	1382.52
FBgn0261673	1943.32	1772.31	0.539634	8.001
FBgn0026570	1233.92	1062.91	38.1287	339
FBgn0031574	3462.01	3290.99	6.39343	176
FBgn0036761	1779.57	1608.55	49.5721	667
FBgn0085385	4898.56	4727.54	0.033197	1.312
FBgn0027296	2019.52	1848.51	8.60157	133
FBgn0033259	2863	2691.99	31.1754	702
FBgn0033616	1893	1721.98	10.3444	149
FBgn0030224	1034	862.985	0.13853	1
FBgn0016685	914.921	744.127	303.321	1888
FBgn0003888	2516.71	2345.7	213.319	4185.56
FBgn0025381	2152.59	1981.58	319.372	5293.7
FBgn0052667	368	197.534	1.21042	2
FBgn0031771	1554.67	1383.66	133.922	1550
FBgn0042133	1168	996.985	6.35529	53
FBgn0028546	1070.68	899.66	79.5969	599
FBgn0037620	1159	987.985	1.45204	12
FBgn0086710	477.314	306.76	3455.64	8867.04
FBgn0036028	1427	1255.98	8.94728	94
FBgn0000046	1697.29	1526.28	1.07414	13.713
FBgn0034568	3415.98	3244.96	0.184208	5
FBgn0035464	2239.67	2068.66	42.5918	737
FBgn0032331	1716	1544.98	0.232137	3
FBgn0261380	1356	1184.98	23.204	230
FBgn0039196	1506	1334.98	0	0
FBgn0051683	1896.45	1725.43	1.65765	23.925
FBgn0011754	2674.41	2503.4	19.4362	407
FBgn0003250	1349	1177.98	0.202973	2
FBgn0028872	1850.33	1679.32	0	0
FBgn0003975	3463	3291.99	0.072631	2
FBgn0040751	379	208.528	18.3456	32
FBgn0039958	2029.89	1858.88	28.605	444.78
FBgn0034201	1441.5	1270.72	0	0
FBgn0032390	847.211	676.451	51.7821	293
FBgn0031144	1981.52	1810.5	33.6759	510
FBgn0037481	943	772.199	18.1136	117
FBgn0033457	1055.69	884.68	23.7834	176
FBgn0037974	1216.97	1045.95	27.3126	238.96
FBgn0038033	1754	1582.98	0	0
FBgn0029689	2699	2527.99	11.1133	235
FBgn0036784	2074	1902.98	0	0
FBgn0085458	750	579.3	0	0
FBgn0033787	1141.52	970.509	5.29684	43
FBgn0031955	5710.36	5539.35	0.366892	17
FBgn0054011	1090	918.985	0	0
FBgn0051092	3924.62	3753.6	1.17162	36.786
FBgn0003218	4989.69	4818.68	14.5134	584.989
FBgn0029687	2573.54	2402.53	64.6485	1299.21
FBgn0033460	4650.94	4479.92	46.0594	1726
FBgn0039664	1385.4	1214.39	7.24086	73.553
FBgn0037802	1114	942.985	7.09955	56
FBgn0014002	2080.55	1909.54	748.371	11953.6
FBgn0051454	1736	1564.98	0.15278	2
FBgn0046886	1227	1055.98	0	0
FBgn0261060	329	158.551	0	0
FBgn0039349	1861.11	1690.09	21.0084	296.999
FBgn0036230	922.5	751.707	0	0
FBgn0085599	1023	851.985	8.38273	59.741
FBgn0030292	477	306.446	56.957	146
FBgn0039132	1022.61	851.698	55.8657	398
FBgn0032790	1215	1043.98	12.9399	113
FBgn0029996	2535.55	2364.54	48.3348	956
FBgn0264830	262	91.59	0	0
FBgn0083972	706	535.329	3.12648	14
FBgn0052221	1606	1434.98	9.24748	111
FBgn0061209	595	424.382	0.112202	0.398
FBgn0019938	5078	4906.98	30.0885	1235
FBgn0029920	757	586.298	0.003205	0.016
FBgn0259728	885	714.209	6.05057	36.147
FBgn0052732	2189	2017.98	13.0274	219.901
FBgn0030164	1289.75	1118.73	0	0
FBgn0033785	1902.04	1731.03	6.28472	91
FBgn0250839	1099	927.985	0.128827	1
FBgn0267887	453	282.454	0.000139	0
FBgn0267365	936	765.206	19.9977	128
FBgn0032150	1070.46	899.475	5.71514	43
FBgn0035360	1685.82	1514.8	1.65734	20.999
FBgn0035833	3722	3550.99	13.8033	410
FBgn0034849	774.583	603.87	48.6363	245.672
FBgn0035041	2875.31	2704.29	0.088414	2
FBgn0037067	876	705.211	0.169523	1
FBgn0263197	5998.36	5827.34	68.2338	3326
FBgn0033724	654.145	483.482	20.0287	81
FBgn0265201	476	305.446	0.832975	2.128
FBgn0031690	1705.31	1534.3	0.545426	6.999
FBgn0035009	576	405.384	0	0
FBgn0052601	967	796.166	0.481498	3.207
FBgn0033996	1959.19	1788.17	16.8476	252
FBgn0034437	2768	2596.99	0.046034	1
FBgn0031247	748	577.3	20.2468	97.771
FBgn0039552	649	478.344	0	0
FBgn0030990	2067.85	1896.83	116.787	1853
FBgn0015925	2001.28	1830.27	27.9561	428
FBgn0029959	1181.57	1010.56	32.8876	278
FBgn0001276	727	556.314	24.713	115
FBgn0036277	437	266.462	99.1526	221
FBgn0052643	548	377.394	0.316777	1
FBgn0263782	3818	3646.99	10.3586	316
FBgn0035695	4220.15	4049.13	0.177149	6
FBgn0034138	627.191	456.552	3901.35	14899
FBgn0035997	3199.79	3028.78	22.9722	582
FBgn0028541	2464.54	2293.52	60.7775	1166
FBgn0053666	666	495.34	0	0
FBgn0051860	2260.5	2089.49	0	0
FBgn0035312	1183	1011.99	24.7649	209.635
FBgn0036236	1075	903.985	0.133136	1.007
FBgn0259735	6368.76	6197.74	119.202	6179.75
FBgn0037094	3104.43	2933.41	41.7733	1025
FBgn0051953	715	544.32	0.469224	2.136
FBgn0029523	2309	2137.99	0.731525	13.082
FBgn0035374	1144	972.985	59.0999	481
FBgn0034514	440	269.46	0	0
FBgn0038934	4894.07	4723.05	0.152653	6.031
FBgn0036360	2534	2362.99	0.050593	1
FBgn0014465	2092.01	1920.99	0.374437	6.016
FBgn0038471	1102	930.985	24.1414	188
FBgn0038047	1623	1451.98	2.88173	35
FBgn0064237	1495	1323.98	0	0
FBgn0032036	2397.04	2226.03	343.768	6401
FBgn0038207	740	569.303	0.209993	1
FBgn0259821	4508.11	4337.1	1.81925	66
FBgn0032084	1448.05	1277.04	1.12338	12
FBgn0014427	1176	1004.99	13.9179	117
FBgn0031257	2621.86	2450.84	45.462	932
FBgn0041094	2278.37	2107.35	75.3275	1327.83
FBgn0033988	2216	2044.98	29.873	511
FBgn0001986	3585	3413.99	37.819	1080
FBgn0032078	1997.25	1826.23	194.293	2968
FBgn0038551	1645	1473.98	29.1983	360
FBgn0000808	1991.61	1820.59	7.42017	113
FBgn0036895	3746	3574.99	0.033441	1
FBgn0266455	280	109.578	0	0
FBgn0031575	2764.03	2593.01	10.8807	236
FBgn0033880	1145	973.985	4.05051	33
FBgn0051661	1341	1169.98	0	0
FBgn0283476	12442	12271	0.068197	7
FBgn0032882	1961	1789.98	32.9134	492.804
FBgn0025700	891.32	720.527	118.964	717
FBgn0039811	514	343.418	0	0
FBgn0086447	407.052	236.543	31.2851	61.901
FBgn0000463	4337.71	4166.69	0.057383	2.001
FBgn0034748	1924	1752.98	17.8678	262
FBgn0042138	1245.66	1074.65	96.5611	868
FBgn0017556	1210.81	1039.8	0.000124	0.002
FBgn0267423	640	469.348	0	0
FBgn0052843	3276.5	3105.49	0	0
FBgn0250827	860	689.22	0	0
FBgn0023536	2345	2173.99	3.07949	56
FBgn0263236	3130.34	2959.33	1.13113	27.999
FBgn0039379	1894	1722.98	33.3049	480
FBgn0263842	318	147.555	0	0
FBgn0259676	1753	1581.98	24.2577	321
FBgn0050005	887	716.209	30.3038	181.547
FBgn0036842	2803.98	2632.96	32.8278	723
FBgn0026718	1558.37	1387.35	5.08408	59
FBgn0034061	656	485.342	39.4112	160
FBgn0038877	2124	1952.98	52.9842	865.56
FBgn0262588	777	606.286	18.3381	93
FBgn0264979	1362.53	1191.52	14.2474	142
FBgn0010772	3248.4	3077.38	31.894	821.001
FBgn0034127	2103	1931.98	1.4851	24
FBgn0261850	2797	2625.99	20.1223	442
FBgn0037853	1642	1470.98	81.353	1001
FBgn0038851	978	807.149	2.2217	15
FBgn0083942	556	385.391	0	0
FBgn0004915	1413.11	1242.09	38.4225	399.2
FBgn0265630	6017.04	5846.02	25.2554	1235
FBgn0034870	870	699.213	0.170977	1
FBgn0036483	4064.44	3893.43	7.46142	243
FBgn0026869	6323.13	6152.12	28.8974	1487.08
FBgn0051404	981	810.146	0.147565	1
FBgn0050446	2303	2131.99	0.336446	6
FBgn0033020	669.5	498.839	0	0
FBgn0036450	2644	2472.99	36.0633	746
FBgn0085479	1472	1300.98	0.091892	1
FBgn0037045	1081	909.985	8.14527	62
FBgn0030114	2710.05	2539.04	42.7057	907.001
FBgn0046685	2895	2723.99	40.64	926
FBgn0031951	1147.9	976.886	30.8075	251.741
FBgn0030310	738.968	568.267	371.103	1764
FBgn0032251	1034.69	863.677	10.6583	77
FBgn0036009	1497	1325.98	0	0
FBgn0039266	1512.14	1341.12	47.6906	535
FBgn0034194	1755.46	1584.44	22.9374	304
FBgn0004554	562.12	391.509	0.305356	1
FBgn0003360	1636.94	1465.92	388.471	4763.45
FBgn0030320	3584.51	3413.49	16.6708	476
FBgn0261639	849	678.233	9.62993	54.633
FBgn0030812	4531.45	4360.43	40.4674	1476
FBgn0052091	2967	2795.99	1.02618	24
FBgn0039183	3121.65	2950.64	28.4831	703
FBgn0000299	5697.87	5526.86	620.106	28667.9
FBgn0004892	2611	2439.99	0.048996	1
FBgn0038602	615	444.375	0	0
FBgn0037260	1785	1613.98	0.814781	11
FBgn0052668	2676	2504.99	0.763594	16
FBgn0001250	5721.51	5550.5	0.73231	34.001
FBgn0036795	1548	1376.98	0	0
FBgn0015321	1154.38	983.361	50.8173	418
FBgn0030202	348	177.543	0	0
FBgn0030244	983.337	812.42	0.294304	2
FBgn0039501	2472	2300.99	6.44252	124
FBgn0038127	935	764.206	0	0
FBgn0003129	2566	2394.99	0.099833	2
FBgn0033100	561.156	390.543	37.3455	122
FBgn0030832	708	537.327	0	0
FBgn0264738	1067	895.985	0	0
FBgn0036302	2190.6	2019.59	62.4508	1055
FBgn0011205	1974.25	1803.23	53.574	808.086
FBgn0028700	1278.45	1107.44	35.1803	325.889
FBgn0039927	3417.09	3246.07	5.01224	136.095
FBgn0038079	719.667	548.974	0	0
FBgn0040066	1648.82	1477.8	57.0369	705.057
FBgn0030833	3916.48	3745.47	3.73446	117
FBgn0036656	1395.72	1224.73	1.25779	12.885
FBgn0053531	4324.94	4153.93	0.316578	10.999
FBgn0033982	2977.18	2806.17	0.511149	11.998
FBgn0085237	380	209.527	0	0
FBgn0052086	1524	1352.98	0	0
FBgn0284247	12280.5	12109.5	0	0
FBgn0039434	1030	858.985	0	0
FBgn0051933	2076	1904.98	0	0
FBgn0038830	670	499.34	19.3939	81.006
FBgn0035294	1682	1510.98	73.2433	925.722
FBgn0040793	417	246.48	448.165	924
FBgn0014179	2042	1870.98	0	0
FBgn0031145	835.637	664.917	272.443	1515.29
FBgn0033234	2141.06	1970.05	0.994652	16.391
FBgn0040343	531.456	360.865	0.662572	2
FBgn0050491	1168.04	997.021	2.55316	21.293
FBgn0034420	3273.27	3102.26	119.385	3098
FBgn0054008	715	544.32	4.64296	21.14
FBgn0037297	1605.67	1434.65	19.4159	233
FBgn0031725	2661.5	2490.49	0	0
FBgn0039307	1248	1076.98	0	0
FBgn0035435	1103	931.985	7.69645	60
FBgn0013810	12202	12031	2.94129	296
FBgn0003963	4652.62	4481.61	65.2751	2447
FBgn0030494	858	687.222	0.521881	3
FBgn0039055	3473	3301.99	28.4212	785
FBgn0040308	1034.16	863.141	65.79	475
FBgn0039620	2274	2102.99	1.59173	28
FBgn0015765	1458.41	1287.39	16.9937	183
FBgn0031270	744.477	573.785	4.58375	22
FBgn0029795	1636.09	1465.08	0.897593	11
FBgn0030049	4141.11	3970.1	60.5261	2010
FBgn0052702	11349	11178	4.93043	461
FBgn0032938	3264.84	3093.82	37.8685	979.999
FBgn0037760	4596.79	4425.78	36.0611	1335
FBgn0259832	474	303.446	9.84931	25
FBgn0020440	4593.22	4422.21	13.2466	490
FBgn0004590	639	468.349	0	0
FBgn0024941	3667.27	3496.26	0.034194	1
FBgn0035084	1324.35	1153.33	13.19	127.248
FBgn0038752	2194	2022.98	0	0
FBgn0051643	2938	2766.99	7.9e-05	0.002
FBgn0030746	3764.07	3593.05	0.865083	26
FBgn0015714	1551.7	1380.68	81.9395	946.323
FBgn0037506	1426	1254.98	0.476299	5
FBgn0266977	516	345.417	0	0
FBgn0035077	1165	993.985	0.064503	0.536
FBgn0053109	1025	853.985	0.13999	1
FBgn0002933	523	352.411	0	0
FBgn0085331	825	654.256	0	0
FBgn0261584	1711.24	1540.23	11.798	152
FBgn0033362	2061.41	1890.39	7.77859	123
FBgn0030575	1383.74	1212.73	3.45027	35
FBgn0015572	1749	1577.98	0.454565	6
FBgn0013276	2375	2203.99	8.1258	149.805
FBgn0032613	2123	1951.98	20.2721	331
FBgn0036225	1146	974.985	0	0
FBgn0052208	514	343.418	0.009051	0.026
FBgn0017567	819	648.26	160.995	873
FBgn0014388	3434.85	3263.84	589.222	16086.4
FBgn0046763	1934	1762.98	101.174	1492
FBgn0037061	627	456.362	23.572	89.983
FBgn0030941	2416.31	2245.29	55.2146	1037
FBgn0029809	1433	1261.98	0	0
FBgn0053120	2301	2129.99	1.23479	22
FBgn0015614	1239.86	1068.85	78.6359	703.053
FBgn0033498	1268	1096.98	0.21796	2
FBgn0022224	396	225.505	37.1098	70
FBgn0033729	794.5	623.692	0	0
FBgn0260453	1765.79	1594.78	0.299853	4
FBgn0039160	1362	1190.98	62.4026	621.672
FBgn0032750	1371	1199.98	7.47194	75
FBgn0262738	7053.77	6882.76	15.2011	875.164
FBgn0033979	1732.97	1561.96	0.612305	8
FBgn0032651	1360	1188.98	0	0
FBgn0050376	941	770.202	0	0
FBgn0039495	1455	1283.98	0.372433	4
FBgn0041105	2454	2282.99	0.104731	2
